Year,Month,Fuel,Aviation gasoline and kerosene (KL),Motor gasoline (unleaded petrol)  (KL),"Gas oil, diesel oil and naphtha  (KL)",Fuel oil (Quantity Import)  (KL),Liquefied petroleum gas (tons),Natural gas (tons),Aviation gasoline and kerosene (HK$/litre),Motor gasoline (unleaded petrol) (HK$/litre),"Gas oil, diesel oil and naphtha (HK$/litre)","Fuel oil (HK$/litre)			"
2005,1,530,,,,,,,,,,
2005,2,408,,,,,,,,,,
2005,3,499,,,,,,,,,,
2005,4,538,,,,,,,,,,
2005,5,575,,,,,,,,,,
2005,6,538,,,,,,,,,,
2005,7,561,,,,,,,,,,
2005,8,510,,,,,,,,,,
2005,9,507,,,,,,,,,,
2005,10,524,,,,,,,,,,
2005,11,495,,,,,,,,,,
2005,12,534,,,,,,,,,,
2006,1,636,,,,,,,,,,
2006,2,465,,,,,,,,,,
2006,3,553,,,,,,,,,,
2006,4,584,,,,,,,,,,
2006,5,622,,,,,,,,,,
2006,6,561,,,,,,,,,,
2006,7,572,,,,,,,,,,
2006,8,574,,,,,,,,,,
2006,9,545,,,,,,,,,,
2006,10,560,,,,,,,,,,
2006,11,521,,,,,,,,,,
2006,12,615,,,,,,,,,,
2007,1,570,,,,,,,,,,
2007,2,532,,,,,,,,,,
2007,3,534,,,,,,,,,,
2007,4,560,,,,,,,,,,
2007,5,615,,,,,,,,,,
2007,6,555,,,,,,,,,,
2007,7,557,,,,,,,,,,
2007,8,599,,,,,,,,,,
2007,9,565,,,,,,,,,,
2007,10,595,,,,,,,,,,
2007,11,594,,,,,,,,,,
2007,12,703,,,,,,,,,,
2008,1,678,,,,,,,,,,
2008,2,597,,,,,,,,,,
2008,3,677,,,,,,,,,,
2008,4,770,,,,,,,,,,
2008,5,821,,,,,,,,,,
2008,6,799,,,,,,,,,,
2008,7,810,,,,,,,,,,
2008,8,768,,,,,,,,,,
2008,9,726,,,,,,,,,,
2008,10,683,,,,,,,,,,
2008,11,620,,,,,,,,,,
2008,12,660,,,,,,,,,,
2009,1,619,,,,,,,,,,
2009,2,531,,,,,,,,,,
2009,3,595,,,,,,,,,,
2009,4,624,,,,,,,,,,
2009,5,660,,,,,,,,,,
2009,6,670,,,,,,,,,,
2009,7,681,,,,,,,,,,
2009,8,696,,,,,,,,,,
2009,9,696,,,,,,,,,,
2009,10,668,,,,,,,,,,
2009,11,647,,,,,,,,,,
2009,12,689,,,,,,,,,,
2010,1,687,,,,,,,,,,
2010,2,583,,,,,,,,,,
2010,3,693,,,,,,,,,,
2010,4,695,,,,,,,,,,
2010,5,741,,,,,,,,,,
2010,6,699,,,,,,,,,,
2010,7,736,,,,,,,,,,
2010,8,736,,,,,,,,,,
2010,9,740,,,,,,,,,,
2010,10,739,,,,,,,,,,
2010,11,731,,,,,,,,,,
2010,12,762,,,,,,,,,,
2011,1,788,,,,,,,,,,
2011,2,634,,,,,,,,,,
2011,3,793,,,,,,,,,,
2011,4,793,,,,,,,,,,
2011,5,862,,,,,,,,,,
2011,6,847,,,,,,,,,,
2011,7,851,,,,,,,,,,
2011,8,871,,,,,,,,,,
2011,9,851,,,,,,,,,,
2011,10,842,,,,,,,,,,
2011,11,830,,,,,,,,,,
2011,12,837,,,,,,,,,,
2012,1,827,,,,,,,,,,
2012,2,762,,,,,,,,,,
2012,3,883,,,,,,,,,,
2012,4,824,,,,,,,,,,
2012,5,893,,,,,,,,,,
2012,6,809,,,,,,,,,,
2012,7,812,,,,,,,,,,
2012,8,892,,,,,,,,,,
2012,9,908,,,,,,,,,,
2012,10,864,,,,,,,,,,
2012,11,824,,,,,,,,,,
2012,12,828,,,,,,,,,,
2013,1,861,713 086,29 985,309 403,611 936,29 654,133 901,6.14,6.5,6.1,4.79
2013,2,732,570 523,47 707,387 811,783 759,30 184,106 618,6.38,6.69,6.31,4.98
2013,3,892,487 752,42 487,317 222,829 455,40 662,153 224,6.31,6.93,6.11,4.95
2013,4,838,528 508,44 793,229 833,379 215,40 270,149 102,6.05,6.22,5.92,4.89
2013,5,864,649 200,48 950,413 239,537 200,18 482,159 829,5.88,6.17,5.61,4.74
2013,6,887,527 309,34 901,339 301,849 321,28 523,163 333,5.68,6.28,5.79,4.75
2013,7,845,504 980,53 463,286 544,638 473,19 011,205 029,5.74,6.41,5.9,4.63
2013,8,851,539 237,37 850,328 562,650 839,16 686,208 549,5.99,6.26,5.96,4.65
2013,9,862,443 699,61 446,475 965,368 193,40 543,198 434,6.09,6.38,6.02,4.68
2013,10,839,638 756,27 516,381 008,819 790,34 826,159 790,6.05,6.14,5.93,4.73
2013,11,808,685 423,58 650,370 417,530 862,32 777,141 126,6.06,6.04,6.15,4.73
2013,12,860,762 227,58 314,447 622,493 279,43 994,168 773,6.11,6.11,6.07,4.72
2014,1,876,474 194,55 104,375 694,790 859,32 536,122 504,6.09,6.18,6.05,4.74
2014,2,747,491 517,41 210,347 771,592 325,23 109,119 068,6.02,6.2,5.9,4.76
2014,3,839,628 641,21 810,265 660,564 488,36 166,149 275,5.97,6.28,6.07,4.7
2014,4,833,583 634,42 605,425 198,477 748,38 490,156 372,5.89,6.33,6.01,4.62
2014,5,864,559 862,36 050,377 417,566 297,32 631,176 092,5.91,6.33,6.07,4.57
2014,6,871,489 953,17 958,195 223,483 171,26 838,171 889,5.88,6.47,5.99,4.67
2014,7,856,627 860,76 267,352 254,470 946,32 640,195 365,5.9,6.34,6.12,4.68
2014,8,872,623 314,23 649,358 906,329 571,26 577,160 319,5.79,6.14,5.75,4.61
2014,9,870,430 827,41 257,341 260,301 252,35 043,160 728,5.65,5.82,5.52,4.51
2014,10,829,702 903,28 276,264 642,815 654,42 466,151 669,5.55,5.4,5.24,4.34
2014,11,772,639 870,62 523,418 108,409 995,40 065,149 125,5.08,5.07,4.71,3.73
2014,12,770,706 904,51 021,368 796,507 120,31 679,159 782,4.54,5.21,4.14,3.04
2015,1,688,476 321,93 581,707 746,747 277,28 598,137 271,3.65,5.59,4.32,2.47
2015,2,665,491 868,76 679,566 904,514 673,24 568,133 821,3.77,3.89,3.67,2.53
2015,3,698,591 570,59 987,441 177,1 241 694,39 350,190 058,3.58,3.84,3.59,2.61
2015,4,726,902 807,49 683,643 221,353 910,27 654,184 680,3.47,4.07,3.52,2.49
2015,5,800,631 101,52 702,345 887,976 763,44 030,224 106,3.67,4.21,3.68,2.71
2015,6,823,509 287,46 354,445 904,470 795,36 465,234 594,3.71,4.57,3.75,2.82
2015,7,774,644 976,61 499,461 730,553 136,26 098,238 641,3.55,4.44,3.43,2.61
2015,8,808,753 418,47 967,488 557,562 044,26 937,258 800,3.07,4.03,3.07,2.48
2015,9,770,498 192,36 345,327 175,593 387,28 057,231 991,2.88,3.72,2.96,1.85
2015,10,715,606 979,67 494,689 523,569 807,25 994,193 745,2.87,3.63,2.93,1.79
2015,11,739,669 709,53 475,372 273,475 488,26 781,196 893,2.88,3.49,2.88,1.82
2015,12,743,604 234,39 158,555 842,585 240,43 426,164 134,2.64,3.26,2.56,1.61
2016,1,715,784 443,68 198,602 930,534 719,24 349,95 100,2.31,3.05,2.22,1.26
2016,2,639,501 052,43 600,445 436,777 872,24 368,112 990,1.95,2.8,1.86,1.27
2016,3,684,686 376,60 485,535 710,739 083,34 081,153 659,2.09,2.78,2.08,1.29
2016,4,718,696 176,46 653,514 155,428 842,28 830,189 883,2.3,3,2.34,1.35
2016,5,783,506 584,61 130,495 646,469 616,35 889,265 665,2.49,3.16,2.55,1.55
2016,6,791,745 131,48 982,583 037,889 198,24 308,270 376,2.73,3.34,2.83,1.75
2016,7,759,755 058,54 567,458 861,407 017,48 837,247 924,2.76,3.16,2.74,1.82
2016,8,759,468 548,49 794,336 348,575 367,15 539,244 843,2.59,3.07,2.64,1.81
2016,9,780,643 218,21 616,525 261,845 008,32 856,245 985,2.63,3.11,2.69,1.9
2016,10,755,710 741,86 842,537 361,430 455,34 845,232 015,2.8,3.26,2.89,2.11
2016,11,757,641 998,60 485,888 995,631 433,15 976,232 388,2.85,3.38,2.87,2.08
2016,12,770,738 802,69 365,855 454,513 584,42 084,161 380,2.98,3.56,3.03,2.32
2017,1,769,688 487,39 938,584 054,909 778,35 637,137 983,3.17,3.76,3.2,2.52
2017,2,672,580 821,60 108,520 905,677 036,13 295,122 680,3.21,3.78,3.33,2.46
2017,3,746,509 779,25 492,537 764,329 203,33 443,166 995,3.16,3.51,3.09,2.34
2017,4,739,711 108,59 661,588 880,1 182 243,39 725,186 879,3.09,3.62,3.17,2.34
2017,5,788,614 675,74 140,606 820,484 261,35 432,236 856,3.01,3.62,3.07,2.33
2017,6,785,534 432,65 433,501 089,625 708,23 747,275 612,2.91,3.36,2.88,2.26
2017,7,770,725 585,40 050,540 667,633 167,34 506,243 740,2.87,3.4,2.97,2.28
2017,8,784,687 656,63 085,615 385,551 245,41 340,245 537,3.01,3.71,3.09,2.33
2017,9,831,670 183,32 810,705 949,680 174,29 993,239 134,3.18,3.95,3.33,2.5
2017,10,817,575 934,47 307,520 945,790 221,34 750,227 568,3.34,3.91,3.38,2.6
2017,11,787,637 778,47 522,777 440,482 804,21 958,196 938,3.5,4.06,3.59,2.72
2017,12,778,850 917,70 133,769 201,729 160,33 943,164 108,3.64,4.08,3.74,2.83
2018,1,793,764 622,43 219,534 692,851 011,29 787,162 083,3.78,4.18,3.9,2.81
2018,2,712,480 476,59 833,654 748,773 033,42 998,124 345,3.92,4.17,3.87,2.83
2018,3,789,754 672,38 381,535 070,709 584,29 108,160 383,3.89,4.17,3.91,2.85
2018,4,813,610 540,63 115,540 155,804 037,23 425,207 852,3.98,4.36,4.11,2.96
2018,5,926,683 645,54 060,634 780,303 123,37 351,240 255,4.23,4.67,4.37,3.3
2018,6,894,735 962,59 891,669 323,882 971,29 379,227 772,4.29,4.53,4.35,3.42
2018,7,887,632 454,29 270,422 348,555 028,23 048,240 649,4.26,4.52,4.23,3.52
2018,8,864,746 305,63 840,740 626,256 371,32 814,240 070,4.28,4.55,4.32,3.45
2018,9,886,725 930,69 523,775 600,694 367,33 977,203 288,4.38,4.78,4.54,3.5
2018,10,902,797 351,55 509,590 944,504 995,28 299,200 196,4.59,4.73,4.78,3.69
2018,11,812,432 654,37 389,930 331,868 369,31 437,183 340,4.38,3.74,4.28,3.62
2018,12,786,898 125,60 465,828 554,274 300,31 645,176 316,3.92,3.53,3.64,2.83
2019,1,785,750 223,29 376,544 222,678 739,19 009,197 642,3.52,3.42,3.55,2.9
2019,2,698,569 247,33 992,599 147,754 637,27 516,135 115,3.51,3.72,3.79,3.07
2019,3,839,736 690,65 604,813 060,757 194,44 969,167 040,3.77,3.98,4.07,3.25
2019,4,839,566 245,57 769,923 606,447 738,27 214,195 646,3.96,4.39,4.18,3.31
2019,5,878,695 794,39 680,796 812,230 777,15 261,206 263,3.99,4.3,4.17,3.12
2019,6,911,657 754,60 742,501 637,559 714,45 561,253 788,3.84,3.94,3.83,3.09
2019,7,878,670 968,53 694,340 755,450 303,26 793,261 866,3.71,4.1,3.85,3.12
2019,8,867,777 818,36 092,645 569,499 011,17 548,256 580,3.74,4,3.77,3.02
2019,9,932,577 725,82 809,696 958,759 847,39 360,227 086,3.73,4.21,3.85,3.1
2019,10,942,703 247,25 467,628 225,789 133,29 807,177 447,3.75,4.41,3.89,3.13
2019,11,903,655 356,44 415,773 662,296 612,26 964,188 026,3.69,4.15,3.74,2.92
2019,12,890,694 975,65 300,603 142,578 342,27 074,177 549,3.72,4.04,3.84,3.37
2020,1,883,717 357,30 427,441 626,558 932,11 445,271 254,3.75,3.88,3.73,3.69
2020,2,701,408 432,52 683,555 243,606 091,27 087,236 413,3.42,3.33,3.47,3.83
2020,3,774,320 401,62 570,440 613,649 787,42 410,288 369,2.74,2.71,2.78,3.01
2020,4,721,190 943,30 824,318 907,531 173,19 416,250 769,1.82,1.71,1.59,2.09
2020,5,842,348 539,65 970,801 307,846 491,29 515,368 412,1.37,1.77,1.72,1.59
2020,6,987,307 222,60 777,559 855,245 679,17 731,372 487,1.94,2.51,2.19,1.99
2020,7,910,395 539,51 980,631 666,494 807,21 444,407 888,2.1,2.68,2.4,2.29
2020,8,831,101 179,49 988,593 038,495 333,37 359,384 014,2.18,2.73,2.45,2.3
2020,9,890,257 152,40 275,357 435,110 849,23 257,354 236,1.98,2.76,2.34,2.15
2020,10,920,359 066,41 471,407 713,592 195,21 806,352 307,2.02,2.62,2.14,2.16
2020,11,853,298 146,49 959,326 471,512 953,13 417,307 627,2.21,2.64,2.25,2.2
2020,12,802,368 238,70 886,443 242,445 246,37 265,284 071,2.71,2.84,2.6,2.44
2021,1,787,336 879,75 926,528 737,490 644,25 405,262 128,2.85,3.12,2.84,2.79
2021,2,778,262 881,30 123,233 168,469 188,25 197,203 962,3.13,3.55,3.19,3.16
2021,3,919,233 382,67 111,346 847,651 775,22 257,305 494,3.26,3.87,3.44,3.32
2021,4,913,172 101,27 197,231 517,308 248,22 722,332 325,3.26,4.02,3.38,3.21
2021,5,1030,332 634,70 181,481 245,604 691,37 800,320 828,3.47,4.11,3.56,3.55
2021,6,1037,284 562,29 776,173 846,346 345,18 752,373 416,3.74,4.31,3.85,3.77
2021,7,1017,242 746,80 396,402 837,556 619,31 339,401 712,3.8,4.46,3.94,3.76
2021,8,1005,331 952,49 795,312 224,531 398,25 073,378 813,3.68,4.36,3.77,3.66
2021,9,1025,313 838,37 145,316 607,363 871,24 377,354 785,3.8,4.47,4.01,4.03
2021,10,989,441 437,59 044,521 725,624 879,23 105,310 491,4.34,4.81,4.3,4.2
2021,11,952,441 643,72 249,501 417,579 855,30 708,268 268,4.48,5.23,4.51,4.47
2021,12,950,299 725,30 776,252 194,371 499,20 960,272 460,4.23,4.79,4.28,4.15
2022,1,916,306 967,54 843,491 776,388 620,29 441,272 555,4.71,4.92,4.4,4.51
2022,2,657,264 602,36 479,398 104,414 518,12 915,195 085,4.92,5.37,5.13,5.16
2022,3,775,145 999,43 419,184 083,643 942,28 787,235 921,5.71,6.27,6.13,5.57
2022,4,919,262 654,40 727,267 266,261 386,14 108,304 809,6.67,6.57,6.64,5.84
2022,5,1048,256 853,39 473,199 504,399 600,28 053,295 469,6.99,7.11,7.04,6.12
